rk,player,age,team,pos,g,gs,att,yds,td,1d,succ%,lng,y/a,y/g,a/g,fmb,awards
548.0,Sterling Shepard,29.0,NYG,WR,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
549.0,Trent Sherfield,26.0,MIA,WR,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
550.0,David Sills,26.0,NYG,WR,9.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
551.0,Cam Sims,26.0,WAS,WR,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
552.0,Darius Slayton,25.0,NYG,WR,16.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
553.0,Stone Smartt,24.0,LAC,TE,7.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
554.0,DeVonta Smith,24.0,PHI,WR,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
555.0,Irv Smith Jr.,24.0,MIN,TE,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
556.0,Jeff Smith,25.0,NYJ,WR,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
557.0,Shi Smith,24.0,CAR,WR,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,4.0,
558.0,Tre'Quan Smith,26.0,NOR,WR,15.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
559.0,JuJu Smith-Schuster,26.0,KAN,WR,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,3.0,
560.0,Jack Stoll,24.0,PHI,TE,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
561.0,Mike Strachan,25.0,IND,WR,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
562.0,Stephen Sullivan,26.0,CAR,TE,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
563.0,Geoff Swaim,29.0,TEN,TE,17.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
564.0,Freddie Swain,24.0,DEN,WR,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
565.0,Tommy Sweeney,27.0,BUF,TE,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
566.0,Ian Thomas,26.0,CAR,TE,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
567.0,Logan Thomas,31.0,WAS,TE,14.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
568.0,Michael Thomas,29.0,NOR,WR,3.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
569.0,Mike Thomas,28.0,CIN,WR,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
570.0,Noah Togiai,25.0,PHI,TE,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
571.0,Jalen Tolbert,23.0,DAL,WR,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
572.0,Eric Tomlinson,30.0,DEN,TE,17.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
573.0,Jake Tonges,23.0,CHI,TE,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
574.0,Robert Tonyan,28.0,GNB,TE,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
575.0,Samori Toure,24.0,GNB,WR,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
576.0,Austin Trammell,24.0,LAR,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
577.0,Adam Trautman,25.0,NOR,TE,15.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
578.0,Laquon Treadwell,27.0,SEA,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
579.0,Tommy Tremble,22.0,CAR,TE,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
580.0,Cole Turner,22.0,WAS,TE,10.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
581.0,C.J. Uzomah,29.0,NYJ,TE,15.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
582.0,Nick Vannett,29.0,2TM,TE,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
582.0,Nick Vannett,29.0,NOR,TE,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
582.0,Nick Vannett,29.0,NYG,TE,6.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
583.0,Jalen Virgil,24.0,DEN,WR,9.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
584.0,Tylan Wallace,23.0,BAL,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
585.0,Darren Waller,30.0,LVR,TE,9.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
586.0,James Washington,26.0,DAL,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
587.0,Sammy Watkins,29.0,2TM,WR,12.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
587.0,Sammy Watkins,29.0,GNB,WR,9.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
587.0,Sammy Watkins,29.0,BAL,WR,3.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
588.0,Justin Watson,26.0,KAN,WR,17.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
589.0,Nsimba Webster,26.0,CHI,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
590.0,Trevon Wesco,27.0,CHI,TE,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
591.0,Nick Westbrook-Ikhine,25.0,TEN,WR,17.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
592.0,Cody White,24.0,PIT,WR,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
593.0,Kevin White,30.0,NOR,WR,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
594.0,Mitchell Wilcox,26.0,CIN,TE,16.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
595.0,Maxx Williams,28.0,ARI,TE,11.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
596.0,Mike Williams,28.0,LAC,WR,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
597.0,Ty'Son Williams,26.0,ARI,RB,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
598.0,Juwann Winfree,26.0,GNB,WR,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
599.0,Charlie Woerner,25.0,SFO,TE,17.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
600.0,Jelani Woods,24.0,IND,TE,15.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
601.0,Robert Woods,30.0,TEN,WR,17.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
602.0,Brock Wright,24.0,DET,TE,17.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
603.0,Dareke Young,23.0,SEA,WR,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
604.0,Shane Zylstra,26.0,DET,TE,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
,League Average,,,,,,,,,,49.7,,4.5,9.4,2.1,,
