rush_rk,player,rush_age,rush_g,rush_gs,rush_att,rush_yds,rush_td,rush_1d,rush_succ%,rush_lng,rush_y/a,rush_y/g,rush_a/g,rush_fmb,rush_awards,rec_rk,rec_age,rec_g,rec_gs,rec_tgt,rec_rec,rec_yds,rec_y/r,rec_td,rec_1d,rec_succ%,rec_lng,rec_r/g,rec_y/g,rec_ctch%,rec_y/tgt,rec_fmb,rec_awards
463.0,Isaiah Likely,23.0,17.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,146.0,23.0,17.0,8.0,40.0,30.0,411.0,13.7,5.0,15.0,60.0,54.0,1.8,24.2,75.0,10.3,0.0,
537.0,Jack Stoll,25.0,17.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,353.0,25.0,17.0,10.0,8.0,5.0,38.0,7.6,0.0,2.0,50.0,14.0,0.3,2.2,62.5,4.8,0.0,
403.0,Jake Ferguson,24.0,17.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,PB,38.0,24.0,17.0,16.0,102.0,71.0,761.0,10.7,5.0,40.0,55.9,40.0,4.2,44.8,69.6,7.5,0.0,PB
478.0,James Mitchell,24.0,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,406.0,24.0,15.0,1.0,2.0,2.0,28.0,14.0,0.0,1.0,100.0,24.0,0.1,1.9,100.0,14.0,0.0,
517.0,Jeremy Ruckert,23.0,15.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,236.0,23.0,15.0,6.0,22.0,16.0,151.0,9.4,0.0,6.0,50.0,23.0,1.1,10.1,72.7,6.9,0.0,
428.0,Jesper Horsted,26.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,436.0,26.0,13.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,100.0,4.0,0.1,0.3,100.0,4.0,0.0,
411.0,Jimmy Graham,37.0,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,332.0,37.0,13.0,2.0,7.0,6.0,39.0,6.5,4.0,6.0,85.7,12.0,0.5,3.0,85.7,5.6,0.0,
355.0,John Bates,26.0,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,205.0,26.0,17.0,4.0,28.0,19.0,151.0,7.9,0.0,6.0,50.0,35.0,1.1,8.9,67.9,5.4,0.0,
405.0,John FitzPatrick,23.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,429.0,23.0,9.0,0.0,1.0,1.0,12.0,12.0,0.0,1.0,100.0,12.0,0.1,1.3,100.0,12.0,0.0,
483.0,Johnny Mundt,29.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,225.0,29.0,17.0,0.0,23.0,17.0,172.0,10.1,1.0,8.0,52.2,32.0,1.0,10.1,73.9,7.5,0.0,
332.0,Jonnu Smith,28.0,17.0,6.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,83.0,28.0,17.0,6.0,70.0,50.0,582.0,11.6,3.0,26.0,51.4,60.0,2.9,34.2,71.4,8.3,1.0,
351.0,Jordan Akins,31.0,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,238.0,31.0,17.0,4.0,23.0,15.0,132.0,8.8,0.0,6.0,52.2,28.0,0.9,7.8,65.2,5.7,0.0,
491.0,Josh Oliver,26.0,17.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,188.0,26.0,17.0,14.0,28.0,22.0,213.0,9.7,2.0,12.0,53.6,33.0,1.3,12.5,78.6,7.6,1.0,
569.0,Josh Whyle,24.0,11.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,302.0,24.0,11.0,3.0,15.0,9.0,94.0,10.4,1.0,8.0,60.0,24.0,0.8,8.5,60.0,6.3,0.0,
383.0,Josiah Deguara,26.0,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,304.0,26.0,15.0,4.0,8.0,8.0,65.0,8.1,0.0,3.0,75.0,19.0,0.5,4.3,100.0,8.1,0.0,
421.0,Julian Hill,23.0,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,334.0,23.0,15.0,4.0,9.0,6.0,48.0,8.0,0.0,2.0,55.6,18.0,0.4,3.2,66.7,5.3,1.0,
444.0,Juwan Johnson,27.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,119.0,27.0,13.0,11.0,59.0,37.0,368.0,9.9,4.0,23.0,50.8,32.0,2.8,28.3,62.7,6.2,0.0,
577.0,Kenny Yeboah,25.0,5.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,418.0,25.0,5.0,1.0,4.0,2.0,28.0,14.0,0.0,1.0,50.0,20.0,0.4,5.6,50.0,7.0,0.0,
508.0,Kevin Rader,28.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,449.0,28.0,14.0,0.0,3.0,1.0,6.0,6.0,0.0,0.0,33.3,6.0,0.1,0.4,33.3,2.0,0.0,
452.0,Ko Kieft,25.0,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,441.0,25.0,16.0,6.0,5.0,1.0,2.0,2.0,1.0,1.0,20.0,2.0,0.1,0.1,20.0,0.4,0.0,
324.0,Kyle Pitts,23.0,17.0,15.0,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.2,0.1,0.0,,71.0,23.0,17.0,15.0,90.0,53.0,667.0,12.6,3.0,35.0,52.2,39.0,3.1,39.2,58.9,7.4,0.0,
302.0,Kylen Granson,25.0,15.0,7.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,0.0,,144.0,25.0,15.0,7.0,50.0,30.0,368.0,12.3,1.0,19.0,46.0,46.0,2.0,24.5,60.0,7.4,0.0,
369.0,Lawrence Cager,26.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,358.0,26.0,11.0,0.0,5.0,4.0,36.0,9.0,1.0,2.0,60.0,10.0,0.4,3.3,80.0,7.2,0.0,
336.0,Logan Thomas,32.0,16.0,15.0,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,2.0,,67.0,32.0,16.0,15.0,78.0,55.0,496.0,9.0,4.0,21.0,56.4,29.0,3.4,31.0,70.5,6.4,2.0,
459.0,Lucas Krull,25.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,307.0,25.0,7.0,2.0,14.0,8.0,95.0,11.9,1.0,5.0,42.9,35.0,1.1,13.6,57.1,6.8,0.0,
401.0,Luke Farrell,26.0,17.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,261.0,26.0,17.0,8.0,15.0,13.0,155.0,11.9,0.0,5.0,73.3,42.0,0.8,9.1,86.7,10.3,0.0,
485.0,Luke Musgrave,23.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,129.0,23.0,11.0,9.0,46.0,34.0,352.0,10.4,1.0,14.0,50.0,37.0,3.1,32.0,73.9,7.7,0.0,
520.0,Luke Schoonmaker,25.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,308.0,25.0,17.0,0.0,15.0,8.0,65.0,8.1,2.0,5.0,40.0,18.0,0.5,3.8,53.3,4.3,0.0,
462.0,Marcedes Lewis,39.0,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,370.0,39.0,17.0,4.0,5.0,4.0,29.0,7.3,1.0,2.0,80.0,16.0,0.2,1.7,80.0,5.8,0.0,
286.0,Mark Andrews,28.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,1.0,,93.0,28.0,10.0,9.0,61.0,45.0,544.0,12.1,6.0,27.0,62.3,38.0,4.5,54.4,73.8,8.9,1.0,
469.0,Michael Mayer,22.0,14.0,12.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,163.0,22.0,14.0,12.0,40.0,27.0,304.0,11.3,2.0,19.0,60.0,32.0,1.9,21.7,67.5,7.6,0.0,
409.0,Mike Gesicki,28.0,17.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,149.0,28.0,17.0,10.0,45.0,29.0,244.0,8.4,2.0,11.0,44.4,18.0,1.7,14.4,64.4,5.4,0.0,
570.0,Mitchell Wilcox,27.0,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,303.0,27.0,17.0,4.0,12.0,9.0,56.0,6.2,0.0,2.0,50.0,12.0,0.5,3.3,75.0,4.7,0.0,
352.0,Mo Alie-Cox,30.0,17.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,258.0,30.0,17.0,7.0,22.0,13.0,161.0,12.4,3.0,9.0,45.5,35.0,0.8,9.5,59.1,7.3,0.0,
506.0,MyCole Pruitt,31.0,17.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,301.0,31.0,17.0,8.0,12.0,9.0,110.0,12.2,1.0,6.0,66.7,22.0,0.5,6.5,75.0,9.2,1.0,
348.0,Nate Adkins,24.0,10.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,357.0,24.0,10.0,1.0,5.0,4.0,22.0,5.5,0.0,1.0,20.0,11.0,0.4,2.2,80.0,4.4,0.0,
484.0,Nick Muse,25.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,445.0,25.0,2.0,0.0,1.0,1.0,22.0,22.0,0.0,1.0,100.0,22.0,0.5,11.0,100.0,22.0,0.0,
559.0,Nick Vannett,30.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,462.0,30.0,8.0,5.0,1.0,1.0,3.0,3.0,0.0,1.0,100.0,3.0,0.1,0.4,100.0,3.0,0.0,
400.0,Noah Fant,26.0,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,136.0,26.0,17.0,17.0,43.0,32.0,414.0,12.9,0.0,16.0,60.5,51.0,1.9,24.4,74.4,9.6,0.0,
303.0,Noah Gray,24.0,17.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,0.0,,154.0,24.0,17.0,10.0,41.0,28.0,305.0,10.9,2.0,16.0,53.7,34.0,1.6,17.9,68.3,7.4,0.0,
407.0,Pat Freiermuth,25.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,137.0,25.0,12.0,9.0,47.0,32.0,308.0,9.6,2.0,17.0,48.9,29.0,2.7,25.7,68.1,6.6,0.0,
393.0,Payne Durham,23.0,13.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,342.0,23.0,13.0,2.0,7.0,5.0,58.0,11.6,0.0,3.0,71.4,25.0,0.4,4.5,71.4,8.3,0.0,
307.0,Peyton Hendershot,24.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,,366.0,24.0,8.0,1.0,7.0,4.0,38.0,9.5,0.0,1.0,42.9,24.0,0.5,4.8,57.1,5.4,0.0,
366.0,Pharaoh Brown,29.0,17.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,259.0,29.0,17.0,11.0,15.0,13.0,208.0,16.0,1.0,8.0,66.7,58.0,0.8,12.2,86.7,13.9,1.0,
482.0,Quintin Morris,24.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,407.0,24.0,15.0,0.0,3.0,2.0,26.0,13.0,1.0,1.0,33.3,15.0,0.1,1.7,66.7,8.7,0.0,
549.0,Robert Tonyan,29.0,17.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,285.0,29.0,17.0,6.0,17.0,11.0,112.0,10.2,0.0,6.0,47.1,24.0,0.6,6.6,64.7,6.6,0.0,
571.0,Rodney Williams,25.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,569.0,25.0,13.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
394.0,Ross Dwelley,28.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,424.0,28.0,12.0,0.0,2.0,1.0,12.0,12.0,0.0,1.0,50.0,12.0,0.1,1.0,50.0,6.0,0.0,
319.0,Sam LaPorta,22.0,17.0,14.0,1.0,4.0,0.0,0.0,100.0,4.0,4.0,0.2,0.1,0.0,"PB,AP-2,AP ORoY-3",18.0,22.0,17.0,14.0,120.0,86.0,889.0,10.3,10.0,48.0,55.8,48.0,5.1,52.3,71.7,7.4,0.0,"PB,AP-2,AP ORoY-3"
472.0,Sean McKeon,26.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,524.0,26.0,9.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
541.0,Stephen Sullivan,27.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,272.0,27.0,11.0,0.0,24.0,12.0,125.0,10.4,0.0,5.0,37.5,20.0,1.1,11.4,50.0,5.2,0.0,
527.0,Stone Smartt,25.0,16.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,283.0,25.0,16.0,3.0,21.0,11.0,155.0,14.1,1.0,6.0,42.9,51.0,0.7,9.7,52.4,7.4,0.0,
422.0,T.J. Hockenson,26.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,,14.0,26.0,15.0,11.0,127.0,95.0,960.0,10.1,5.0,48.0,53.5,29.0,6.3,64.0,74.8,7.6,1.0,
