rush_rk,player,rush_age,rush_g,rush_gs,rush_att,rush_yds,rush_td,rush_1d,rush_succ%,rush_lng,rush_y/a,rush_y/g,rush_a/g,rush_fmb,rush_awards,rec_rk,rec_age,rec_g,rec_gs,rec_tgt,rec_rec,rec_yds,rec_y/r,rec_td,rec_1d,rec_succ%,rec_lng,rec_r/g,rec_y/g,rec_ctch%,rec_y/tgt,rec_fmb,rec_awards
216.0,Jonathan Ward,27.0,4.0,0.0,5.0,22.0,0.0,1.0,60.0,7.0,4.4,5.5,1.3,0.0,,582.0,27.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
175.0,Jonathon Brooks,21.0,3.0,1.0,9.0,22.0,0.0,0.0,33.3,9.0,2.4,7.3,3.0,0.0,,364.0,21.0,3.0,1.0,3.0,3.0,23.0,7.7,0.0,2.0,66.7,18.0,1.0,7.7,100.0,7.7,0.0,
29.0,Jordan Mason,25.0,12.0,6.0,153.0,789.0,3.0,37.0,47.1,38.0,5.2,65.8,12.8,3.0,,270.0,25.0,12.0,6.0,14.0,11.0,91.0,8.3,0.0,5.0,64.3,24.0,0.9,7.6,78.6,6.5,3.0,
135.0,Jordan Mims,25.0,11.0,0.0,20.0,70.0,0.0,2.0,40.0,9.0,3.5,6.4,1.8,0.0,,257.0,25.0,11.0,0.0,18.0,12.0,71.0,5.9,0.0,4.0,22.2,25.0,1.1,6.5,66.7,3.9,0.0,
6.0,Josh Jacobs,26.0,17.0,17.0,301.0,1329.0,15.0,73.0,52.2,38.0,4.4,78.2,17.7,4.0,"PB,AP OPoY-11",132.0,26.0,17.0,17.0,43.0,36.0,342.0,9.5,1.0,15.0,53.5,49.0,2.1,20.1,83.7,8.0,4.0,"PB,AP OPoY-11"
306.0,Joshua Kelley,27.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.7,0.3,0.0,,525.0,27.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
129.0,Julius Chestnut,24.0,17.0,0.0,22.0,102.0,0.0,2.0,45.5,12.0,4.6,6.0,1.3,0.0,,394.0,24.0,17.0,0.0,3.0,2.0,11.0,5.5,0.0,0.0,33.3,9.0,0.1,0.6,66.7,3.7,0.0,
90.0,Justice Hill,27.0,15.0,0.0,47.0,228.0,1.0,14.0,44.7,51.0,4.9,15.2,3.1,0.0,,105.0,27.0,15.0,0.0,51.0,42.0,383.0,9.1,3.0,17.0,49.0,27.0,2.8,25.5,82.4,7.5,0.0,
23.0,Kareem Hunt,29.0,13.0,8.0,200.0,728.0,7.0,42.0,55.5,20.0,3.6,56.0,15.4,0.0,,186.0,29.0,13.0,8.0,32.0,23.0,176.0,7.7,0.0,10.0,53.1,26.0,1.8,13.5,71.9,5.5,0.0,
278.0,Ke'Shawn Vaughn,27.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,1.3,0.7,0.0,,581.0,27.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
152.0,Keaton Mitchell,22.0,5.0,0.0,15.0,30.0,0.0,2.0,40.0,7.0,2.0,6.0,3.0,0.0,,447.0,22.0,5.0,0.0,1.0,1.0,28.0,28.0,0.0,1.0,100.0,28.0,0.2,5.6,100.0,28.0,0.0,
101.0,Kendre Miller,22.0,6.0,2.0,39.0,148.0,1.0,11.0,48.7,17.0,3.8,24.7,6.5,0.0,,341.0,22.0,6.0,2.0,8.0,5.0,33.0,6.6,0.0,2.0,37.5,16.0,0.8,5.5,62.5,4.1,0.0,
62.0,Kenneth Gainwell,25.0,17.0,1.0,75.0,290.0,1.0,12.0,24.0,20.0,3.9,17.1,4.4,0.0,,226.0,25.0,17.0,1.0,22.0,16.0,116.0,7.3,0.0,5.0,40.9,16.0,0.9,6.8,72.7,5.3,0.0,
