rk,player,age,team,pos,g,gs,tgt,rec,yds,y/r,td,1d,succ%,lng,r/g,y/g,ctch%,y/tgt,fmb,awards
410.0,Teagan Quitoriano,23.0,HOU,TE,7.0,5.0,3.0,2.0,33.0,16.5,0.0,2.0,66.7,22.0,0.3,4.7,66.7,11.0,0.0,
411.0,Chris Rodriguez,23.0,WAS,RB,13.0,0.0,2.0,2.0,12.0,6.0,0.0,1.0,100.0,7.0,0.2,0.9,100.0,6.0,1.0,
412.0,Willie Snead,31.0,SFO,WR,4.0,0.0,3.0,2.0,14.0,7.0,0.0,0.0,66.7,9.0,0.5,3.5,66.7,4.7,0.0,
413.0,Malik Taylor,28.0,NYJ,WR,3.0,0.0,4.0,2.0,13.0,6.5,0.0,0.0,25.0,7.0,0.7,4.3,50.0,3.3,0.0,
414.0,Sean Tucker,22.0,TAM,RB,11.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,50.0,6.0,0.2,0.8,100.0,4.5,0.0,
415.0,Ke'Shawn Vaughn,26.0,TAM,RB,6.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.3,0.3,40.0,0.4,0.0,
416.0,David Wells,28.0,TAM,TE,5.0,0.0,2.0,2.0,-10.0,-5.0,0.0,1.0,50.0,1.0,0.4,-2.0,100.0,-5.0,1.0,
417.0,Damien Williams,31.0,ARI,RB,3.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,50.0,8.0,0.7,4.0,100.0,6.0,0.0,
418.0,Kenny Yeboah,25.0,NYJ,TE,5.0,1.0,4.0,2.0,28.0,14.0,0.0,1.0,50.0,20.0,0.4,5.6,50.0,7.0,0.0,
419.0,Tank Bigsby,22.0,JAX,RB,17.0,0.0,4.0,1.0,6.0,6.0,0.0,0.0,25.0,6.0,0.1,0.4,25.0,1.5,2.0,
420.0,Ben Bredeson,25.0,NYG,G,16.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,100.0,0.0,0.0,
421.0,Jake Browning,27.0,CIN,QB,9.0,7.0,1.0,1.0,-7.0,-7.0,0.0,0.0,0.0,-7.0,0.1,-0.8,100.0,-7.0,3.0,
422.0,Khalil Dorsey,25.0,DET,CB,13.0,2.0,1.0,1.0,31.0,31.0,0.0,1.0,100.0,31.0,0.1,2.4,100.0,31.0,0.0,
423.0,Colton Dowell,24.0,TEN,WR,10.0,1.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.1,0.3,50.0,1.5,0.0,
424.0,Ross Dwelley,28.0,SFO,TE,12.0,0.0,2.0,1.0,12.0,12.0,0.0,1.0,50.0,12.0,0.1,1.0,50.0,6.0,0.0,
425.0,Brandin Echols,26.0,NYJ,CB,14.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,100.0,18.0,0.1,1.3,100.0,18.0,0.0,
426.0,Chris Evans,26.0,CIN,RB,8.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.1,-0.1,100.0,-1.0,0.0,
427.0,Simi Fehoko,26.0,LAC,WR,6.0,0.0,2.0,1.0,9.0,9.0,1.0,1.0,50.0,9.0,0.2,1.5,50.0,4.5,0.0,
428.0,Tucker Fisk,24.0,ATL,TE,6.0,2.0,1.0,1.0,9.0,9.0,0.0,1.0,100.0,9.0,0.2,1.5,100.0,9.0,0.0,
429.0,John FitzPatrick,23.0,ATL,TE,9.0,0.0,1.0,1.0,12.0,12.0,0.0,1.0,100.0,12.0,0.1,1.3,100.0,12.0,0.0,
430.0,Cole Fotheringham,26.0,LVR,TE,2.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,100.0,6.0,0.5,3.0,100.0,6.0,0.0,
431.0,Royce Freeman,27.0,LAR,RB,14.0,0.0,2.0,1.0,13.0,13.0,0.0,1.0,50.0,13.0,0.1,0.9,50.0,6.5,0.0,
432.0,Jake Funk,25.0,IND,RB,4.0,0.0,1.0,1.0,12.0,12.0,0.0,1.0,100.0,12.0,0.3,3.0,100.0,12.0,0.0,
433.0,Reggie Gilliam,26.0,BUF,FB,17.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.1,0.2,100.0,3.0,0.0,
434.0,Antoine Green,24.0,DET,WR,9.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.1,0.2,50.0,1.0,0.0,
435.0,Justin Herbert,25.0,LAC,QB,13.0,13.0,1.0,1.0,10.0,10.0,0.0,1.0,100.0,10.0,0.1,0.8,100.0,10.0,4.0,
436.0,Jesper Horsted,26.0,LVR,TE,13.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,100.0,4.0,0.1,0.3,100.0,4.0,0.0,
437.0,Sam Howell,23.0,WAS,QB,17.0,17.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,0.1,0.2,100.0,4.0,4.0,
438.0,Evan Hull,23.0,IND,RB,1.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,100.0,6.0,1.0,6.0,100.0,6.0,0.0,
439.0,Collin Johnson,26.0,CHI,WR,3.0,0.0,1.0,1.0,11.0,11.0,0.0,1.0,100.0,11.0,0.3,3.7,100.0,11.0,0.0,
440.0,Jakob Johnson,29.0,LVR,FB,13.0,5.0,2.0,1.0,12.0,12.0,0.0,0.0,50.0,12.0,0.1,0.9,50.0,6.0,0.0,
441.0,Ko Kieft,25.0,TAM,TE,16.0,6.0,5.0,1.0,2.0,2.0,1.0,1.0,20.0,2.0,0.1,0.1,20.0,0.4,0.0,
442.0,Mason Kinsey,25.0,TEN,WR,6.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,6.0,0.2,1.0,100.0,6.0,0.0,
443.0,Zonovan Knight,22.0,DET,RB,2.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,8.0,0.5,4.0,100.0,8.0,0.0,
444.0,Kwamie Lassiter II,25.0,CIN,WR,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,100.0,2.0,0.0,
445.0,Nick Muse,25.0,MIN,TE,2.0,0.0,1.0,1.0,22.0,22.0,0.0,1.0,100.0,22.0,0.5,11.0,100.0,22.0,0.0,
446.0,Gunner Olszewski,27.0,PIT,WR,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,100.0,0.0,2.0,
447.0,Devine Ozigbo,27.0,DET,RB,3.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,8.0,0.3,2.7,100.0,8.0,0.0,
448.0,Rashaad Penny,27.0,PHI,RB,3.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,0.3,1.7,100.0,5.0,0.0,
449.0,Kevin Rader,28.0,TEN,TE,14.0,0.0,3.0,1.0,6.0,6.0,0.0,0.0,33.3,6.0,0.1,0.4,33.3,2.0,0.0,
450.0,Giovanni Ricci,27.0,CAR,TE,5.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.2,0.4,100.0,2.0,0.0,
451.0,Desmond Ridder,24.0,ATL,QB,15.0,13.0,1.0,1.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.1,-0.4,100.0,-6.0,12.0,
452.0,James Robinson,25.0,GNB,RB,1.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,-2.0,100.0,-2.0,0.0,
453.0,Malcolm Rodriguez,24.0,DET,LB,17.0,3.0,1.0,1.0,6.0,6.0,0.0,1.0,100.0,6.0,0.1,0.4,100.0,6.0,0.0,
454.0,Jeffery Simmons,26.0,TEN,DT,12.0,12.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,2.0,0.1,0.2,100.0,2.0,0.0,
455.0,Dan Skipper,29.0,DET,T,11.0,1.0,1.0,1.0,4.0,4.0,0.0,0.0,100.0,4.0,0.1,0.4,100.0,4.0,0.0,
456.0,Donovan Smith,30.0,KAN,T,12.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,100.0,0.0,0.0,
457.0,Geno Smith,33.0,SEA,QB,15.0,15.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,0.1,-0.1,100.0,-2.0,5.0,PB
458.0,Mike Strachan,26.0,CAR,WR,4.0,1.0,3.0,1.0,45.0,45.0,0.0,1.0,33.3,45.0,0.3,11.3,33.3,15.0,0.0,
459.0,C.J. Stroud,22.0,HOU,QB,15.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,100.0,0.0,8.0,"PB,AP MVP-8,AP ORoY-1"
460.0,Cody Thompson,27.0,SEA,WR,7.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,10.0,0.1,1.4,100.0,10.0,0.0,
461.0,Laquon Treadwell,28.0,BAL,WR,5.0,1.0,3.0,1.0,16.0,16.0,0.0,1.0,33.3,16.0,0.2,3.2,33.3,5.3,0.0,
462.0,Nick Vannett,30.0,LAC,TE,8.0,5.0,1.0,1.0,3.0,3.0,0.0,1.0,100.0,3.0,0.1,0.4,100.0,3.0,0.0,
463.0,Tylan Wallace,24.0,BAL,WR,11.0,0.0,2.0,1.0,11.0,11.0,0.0,1.0,50.0,11.0,0.1,1.0,50.0,5.5,0.0,
464.0,Trevon Wesco,28.0,TEN,TE,15.0,10.0,3.0,1.0,21.0,21.0,0.0,1.0,33.3,21.0,0.1,1.4,33.3,7.0,0.0,
465.0,Josh Allen,27.0,BUF,QB,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,7.0,"AP MVP-5,AP OPoY-6"
466.0,Kyle Allen,27.0,BUF,QB,7.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
467.0,Tyson Bagent,23.0,CHI,QB,5.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
468.0,Matt Barkley,33.0,JAX,QB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
469.0,C.J. Beathard,30.0,JAX,QB,7.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
470.0,Brandon Bolden,33.0,LVR,RB,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
471.0,Tim Boyle,29.0,NYJ,QB,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
472.0,Teddy Bridgewater,31.0,DET,QB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
473.0,Jacoby Brissett,31.0,WAS,QB,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
474.0,Chris Brooks,23.0,MIA,RB,9.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
475.0,Joe Burrow,27.0,CIN,QB,10.0,10.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
476.0,Damiere Byrd,30.0,ATL,WR,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
477.0,Jason Cabinda,27.0,DET,FB,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
478.0,Derek Carr,32.0,NOR,QB,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,7.0,
479.0,Irvin Charles,26.0,NYJ,WR,12.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
480.0,Sean Clifford,25.0,GNB,QB,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
481.0,Kirk Cousins,35.0,MIN,QB,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,7.0,
482.0,Andy Dalton,36.0,CAR,QB,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
483.0,Sam Darnold,26.0,SFO,QB,10.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
484.0,Ashtyn Davis,27.0,NYJ,S,17.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
485.0,Tyrion Davis-Price,23.0,SFO,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
486.0,Tommy DeVito,25.0,NYG,QB,9.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
487.0,Joshua Dobbs,28.0,2TM,QB,13.0,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,14.0,
487.0,Joshua Dobbs,28.0,ARI,QB,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,8.0,
487.0,Joshua Dobbs,28.0,MIN,QB,5.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
488.0,Phillip Dorsett,30.0,DEN,WR,2.0,1.0,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
489.0,Jeff Driskel,30.0,CLE,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
490.0,D'Wayne Eskridge,26.0,SEA,WR,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
491.0,Zach Evans,22.0,LAR,RB,10.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
492.0,Erik Ezukanma,23.0,MIA,WR,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
493.0,Justin Fields,24.0,CHI,QB,13.0,13.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,10.0,
494.0,Joe Flacco,38.0,CLE,QB,5.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,AP CPoY-1
495.0,Leonard Fournette,28.0,BUF,RB,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
496.0,Blaine Gabbert,34.0,KAN,QB,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
497.0,Jimmy Garoppolo,32.0,LVR,QB,7.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
498.0,Blake Gillikin,25.0,ARI,P,13.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
499.0,Jared Goff,29.0,DET,QB,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
500.0,Derrick Gore,29.0,WAS,RB,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
501.0,Robert Hainsey,25.0,TAM,C,17.0,17.0,0.0,0.0,-3.0,,0.0,0.0,,,0.0,-0.2,,,1.0,
502.0,Jaren Hall,25.0,MIN,QB,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
503.0,Jamycal Hasty,27.0,JAX,RB,3.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
504.0,Taylor Heinicke,30.0,ATL,QB,5.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
505.0,Johnny Hekker,33.0,CAR,P,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
506.0,Travis Homer,25.0,CHI,RB,16.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
507.0,Amani Hooker,25.0,TEN,DB,13.0,13.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
508.0,Brian Hoyer,38.0,LVR,QB,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
509.0,Tyler Huntley,25.0,BAL,QB,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
510.0,Jalen Hurts,25.0,PHI,QB,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,9.0,PB
511.0,Lamar Jackson,26.0,BAL,QB,16.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,11.0,"PB,AP-1,AP MVP-1,AP OPoY-4,AP CPoY-9"
512.0,Shedrick Jackson,24.0,CIN,WR,5.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
513.0,Cameron Johnston,31.0,HOU,P,13.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
514.0,Daniel Jones,26.0,NYG,QB,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
515.0,Mac Jones,25.0,NWE,QB,11.0,11.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
516.0,Case Keenum,35.0,HOU,QB,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
517.0,Trevor Lawrence,24.0,JAX,QB,16.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,12.0,
518.0,Will Levis,24.0,TEN,QB,9.0,9.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,7.0,
519.0,Drew Lock,27.0,SEA,QB,4.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
520.0,Jordan Love,25.0,GNB,QB,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,9.0,
