rk,player,age,team,pos,g,gs,tgt,rec,yds,y/r,td,1d,succ%,lng,r/g,y/g,ctch%,y/tgt,fmb,awards
444.0,Kevin White,30.0,NOR,WR,7.0,2.0,5.0,2.0,74.0,37.0,0.0,2.0,40.0,64.0,0.3,10.6,40.0,14.8,0.0,
445.0,Trayveon Williams,25.0,CIN,RB,8.0,0.0,3.0,2.0,30.0,15.0,0.0,1.0,33.3,24.0,0.3,3.8,66.7,10.0,0.0,
446.0,Dareke Young,23.0,SEA,WR,13.0,0.0,2.0,2.0,24.0,12.0,0.0,2.0,100.0,12.0,0.2,1.8,100.0,12.0,0.0,
447.0,Salvon Ahmed,24.0,MIA,RB,12.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,8.0,0.1,0.7,100.0,8.0,0.0,
448.0,Maurice Alexander,25.0,DET,WR,4.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,7.0,0.3,1.8,100.0,7.0,0.0,
449.0,Tyler Badie,22.0,DEN,RB,1.0,0.0,1.0,1.0,24.0,24.0,1.0,1.0,100.0,24.0,1.0,24.0,100.0,24.0,0.0,
450.0,C.J. Board,29.0,TEN,WR,4.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,100.0,6.0,0.3,1.5,100.0,6.0,1.0,
451.0,John Brown,32.0,BUF,WR,3.0,0.0,2.0,1.0,42.0,42.0,1.0,1.0,50.0,42.0,0.3,14.0,50.0,21.0,0.0,
452.0,Jason Cabinda,26.0,DET,LB,8.0,2.0,4.0,1.0,5.0,5.0,0.0,1.0,25.0,5.0,0.1,0.6,25.0,1.3,0.0,
453.0,Jalen Camp,24.0,HOU,WR,2.0,0.0,1.0,1.0,7.0,7.0,0.0,1.0,100.0,7.0,0.5,3.5,100.0,7.0,0.0,
454.0,Keke Coutee,25.0,IND,WR,8.0,0.0,1.0,1.0,20.0,20.0,0.0,0.0,100.0,20.0,0.1,2.5,100.0,20.0,4.0,
455.0,Frank Darby,25.0,ATL,WR,5.0,0.0,1.0,1.0,15.0,15.0,0.0,1.0,100.0,15.0,0.2,3.0,100.0,15.0,0.0,
456.0,Jeff Driskel,29.0,HOU,QB,7.0,2.0,1.0,1.0,4.0,4.0,0.0,0.0,100.0,4.0,0.1,0.6,100.0,4.0,0.0,
457.0,Darrynton Evans,24.0,CHI,RB,6.0,0.0,1.0,1.0,33.0,33.0,0.0,1.0,100.0,33.0,0.2,5.5,100.0,33.0,0.0,
458.0,Erik Ezukanma,22.0,MIA,WR,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,100.0,3.0,0.0,
459.0,Jake Gervase,27.0,LAR,LB,14.0,0.0,1.0,1.0,12.0,12.0,0.0,1.0,100.0,12.0,0.1,0.9,100.0,12.0,0.0,
460.0,Jared Goff,28.0,DET,QB,17.0,17.0,1.0,1.0,5.0,5.0,0.0,0.0,100.0,5.0,0.1,0.3,100.0,5.0,7.0,"PB,AP CPoY-6"
461.0,Danny Gray,23.0,SFO,WR,13.0,0.0,7.0,1.0,10.0,10.0,0.0,1.0,14.3,10.0,0.1,0.8,14.3,1.4,0.0,
462.0,Kamu Grugier-Hill,28.0,ARI,LB,9.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,100.0,4.0,0.1,0.4,100.0,4.0,0.0,
463.0,Jacob Harris,25.0,LAR,WR,7.0,0.0,1.0,1.0,6.0,6.0,0.0,1.0,100.0,6.0,0.1,0.9,100.0,6.0,0.0,
464.0,Godwin Igwebuike,28.0,SEA,RB,5.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.2,0.6,100.0,3.0,0.0,
465.0,Tyron Johnson,26.0,HOU,WR,2.0,1.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,8.0,0.5,4.0,100.0,8.0,0.0,
466.0,Ronald Jones II,25.0,KAN,RB,6.0,0.0,1.0,1.0,22.0,22.0,0.0,1.0,100.0,22.0,0.2,3.7,100.0,22.0,0.0,
467.0,Mason Kinsey,24.0,TEN,WR,2.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.5,1.5,100.0,3.0,1.0,
468.0,Tyler Mabry,26.0,SEA,TE,2.0,0.0,1.0,1.0,7.0,7.0,1.0,1.0,100.0,7.0,0.5,3.5,100.0,7.0,0.0,
469.0,Patrick Mahomes,27.0,KAN,QB,17.0,17.0,1.0,1.0,6.0,6.0,0.0,0.0,100.0,6.0,0.1,0.4,100.0,6.0,5.0,"PB,AP-1,AP MVP-1,AP OPoY-2"
470.0,Jason Moore,27.0,LAC,WR,6.0,0.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,0.2,0.8,50.0,2.5,0.0,
471.0,Devine Ozigbo,26.0,DEN,RB,4.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,0.3,0.8,100.0,3.0,0.0,
472.0,Richard Rodgers,30.0,LAC,TE,10.0,1.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,0.1,0.4,25.0,1.0,0.0,
473.0,Jeremy Ruckert,22.0,NYJ,TE,9.0,0.0,2.0,1.0,8.0,8.0,0.0,0.0,50.0,8.0,0.1,0.9,50.0,4.0,0.0,
474.0,Penei Sewell,22.0,DET,RT,17.0,17.0,1.0,1.0,9.0,9.0,0.0,1.0,100.0,9.0,0.1,0.5,100.0,9.0,0.0,PB
475.0,Keith Smith,30.0,ATL,WR,17.0,6.0,2.0,1.0,8.0,8.0,0.0,0.0,50.0,8.0,0.1,0.5,50.0,4.0,0.0,
476.0,Ihmir Smith-Marsette,23.0,CHI,WR,6.0,0.0,4.0,1.0,15.0,15.0,0.0,0.0,25.0,15.0,0.2,2.5,25.0,3.8,1.0,
477.0,Tommy Sweeney,27.0,BUF,TE,5.0,0.0,1.0,1.0,7.0,7.0,0.0,1.0,100.0,7.0,0.2,1.4,100.0,7.0,0.0,
478.0,J.J. Taylor,24.0,NWE,RB,1.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,100.0,8.0,1.0,8.0,100.0,8.0,0.0,
479.0,Patrick Taylor,24.0,GNB,RB,14.0,0.0,1.0,1.0,17.0,17.0,0.0,1.0,100.0,17.0,0.1,1.2,100.0,17.0,0.0,
480.0,KaVontae Turpin,26.0,DAL,WR,17.0,0.0,2.0,1.0,9.0,9.0,0.0,0.0,50.0,9.0,0.1,0.5,50.0,4.5,3.0,PB
481.0,Dwayne Washington,28.0,NOR,RB,12.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,100.0,7.0,0.1,0.6,100.0,7.0,0.0,
482.0,Cody White,24.0,PIT,WR,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,100.0,2.0,0.0,
483.0,Jameson Williams,21.0,DET,WR,6.0,0.0,9.0,1.0,41.0,41.0,1.0,1.0,11.1,41.0,0.2,6.8,11.1,4.6,0.0,
484.0,Ty'Son Williams,26.0,ARI,RB,1.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,5.0,1.0,5.0,100.0,5.0,0.0,
485.0,Russell Wilson,34.0,DEN,QB,15.0,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.1,100.0,1.0,6.0,
486.0,Zach Wilson,23.0,NYJ,QB,9.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,2.0,0.1,0.2,100.0,2.0,1.0,
487.0,Juwann Winfree,26.0,GNB,WR,3.0,0.0,4.0,1.0,17.0,17.0,0.0,1.0,25.0,17.0,0.3,5.7,25.0,4.3,0.0,
488.0,Bailey Zappe,23.0,NWE,QB,4.0,2.0,1.0,1.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.3,-1.5,100.0,-6.0,4.0,
489.0,Josh Ali,23.0,ATL,WR,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
490.0,Brandon Allen,30.0,CIN,QB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
491.0,Josh Allen,26.0,BUF,QB,16.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,13.0,"PB,AP MVP-3,AP OPoY-8"
492.0,Kyle Allen,26.0,HOU,QB,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
493.0,Marcus Allen,26.0,PIT,DB,15.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
494.0,Bryan Anger,34.0,DAL,P,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
495.0,David Bakhtiari,31.0,GNB,LT,11.0,11.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
496.0,C.J. Beathard,29.0,JAX,QB,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
497.0,Nick Bellore,33.0,SEA,LB,16.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
498.0,Khari Blasingame,26.0,CHI,FB,16.0,6.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
499.0,David Blough,27.0,ARI,QB,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
500.0,Reggie Bonnafon,26.0,WAS,LB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
501.0,Tim Boyle,28.0,CHI,QB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
502.0,Tom Brady,45.0,TAM,QB,17.0,17.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,
503.0,Teddy Bridgewater,30.0,MIA,QB,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
504.0,Jacoby Brissett,30.0,CLE,QB,16.0,11.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
505.0,Anthony Brown,24.0,BAL,QB,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
506.0,Joe Burrow,26.0,CIN,QB,16.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,"PB,AP MVP-4,AP OPoY-9"
507.0,Derek Carr,31.0,LVR,QB,15.0,15.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,PB
508.0,Sean Chandler,26.0,CAR,S,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
509.0,Ty Chandler,24.0,MIN,RB,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
510.0,Jack Conklin,28.0,CLE,RT,14.0,14.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
511.0,Snoop Conner,23.0,JAX,RB,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
512.0,Tanner Conner,24.0,MIA,TE,13.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
513.0,Kirk Cousins,34.0,MIN,QB,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,7.0,PB
514.0,Andy Dalton,35.0,NOR,QB,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,5.0,
515.0,Chase Daniel,36.0,LAC,QB,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
516.0,Sam Darnold,25.0,CAR,QB,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
517.0,Ashtyn Davis,26.0,NYJ,S,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
518.0,Tyrion Davis-Price,22.0,SFO,RB,6.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
519.0,Michael Dickson,26.0,SEA,P,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
520.0,Joshua Dobbs,27.0,TEN,QB,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
521.0,Gus Edwards,27.0,BAL,RB,9.0,4.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
522.0,Sam Ehlinger,24.0,IND,QB,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
523.0,Matthias Farley,30.0,LVR,S,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
524.0,Clayton Fejedelem,29.0,MIA,S,13.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
525.0,Justin Fields,23.0,CHI,QB,15.0,15.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,16.0,AP MVP-9
526.0,Joe Flacco,37.0,NYJ,QB,5.0,4.0,0.0,0.0,-3.0,,0.0,0.0,,,0.0,-0.6,,,5.0,
527.0,Nick Foles,33.0,IND,QB,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
528.0,Jerome Ford,23.0,CLE,RB,13.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
529.0,Miller Forristall,24.0,CLE,TE,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
530.0,Feleipe Franks,25.0,ATL,QB,11.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
531.0,Jimmy Garoppolo,31.0,SFO,QB,11.0,10.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
532.0,Tanner Gentry,28.0,BUF,WR,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
533.0,Jamie Gillan,25.0,NYG,P,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
534.0,Josh Gordon,31.0,TEN,WR,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
535.0,Kevin Harris,22.0,NWE,RB,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
536.0,Taylor Heinicke,29.0,WAS,QB,9.0,9.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,7.0,
537.0,Chad Henne,37.0,KAN,QB,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
538.0,Kylin Hill,24.0,GNB,RB,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
539.0,Jordan Howard,28.0,NOR,RB,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
540.0,Sam Howell,22.0,WAS,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
541.0,Robert Hunt,26.0,MIA,RG,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
542.0,Tyler Huntley,24.0,BAL,QB,6.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,PB
543.0,Jalen Hurts,24.0,PHI,QB,15.0,15.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,9.0,"PB,AP-2,AP MVP-2,AP OPoY-3"
544.0,Lamar Jackson,25.0,BAL,QB,12.0,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,5.0,
545.0,Duke Johnson,29.0,BUF,RB,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
546.0,Josh Johnson,36.0,SFO,QB,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
547.0,Daniel Jones,25.0,NYG,QB,16.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,AP CPoY-11
548.0,Mac Jones,24.0,NWE,QB,14.0,14.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,5.0,
549.0,Case Keenum,34.0,BUF,QB,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
550.0,Trey Lance,22.0,SFO,QB,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
551.0,Trevor Lawrence,23.0,JAX,QB,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,12.0,"PB,AP MVP-7,AP CPoY-12"
552.0,Dallin Leavitt,28.0,GNB,S,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
553.0,Jordan Love,24.0,GNB,QB,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
554.0,Marcus Mariota,29.0,ATL,QB,13.0,13.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,8.0,
555.0,Jordan Mason,23.0,SFO,RB,16.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
556.0,Baker Mayfield,27.0,2TM,QB,12.0,10.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,9.0,
556.0,Baker Mayfield,27.0,CAR,QB,7.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
556.0,Baker Mayfield,27.0,LAR,QB,5.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
557.0,Colt McCoy,36.0,ARI,QB,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
558.0,Lance McCutcheon,23.0,LAR,WR,10.0,1.0,5.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
559.0,Trace McSorley,27.0,ARI,QB,6.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
560.0,Davis Mills,24.0,HOU,QB,15.0,15.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,8.0,
561.0,Gardner Minshew II,26.0,PHI,QB,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
562.0,C.J. Moore,27.0,DET,S,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
563.0,Stanley Morgan Jr.,26.0,CIN,WR,14.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
564.0,Nick Mullens,27.0,MIN,QB,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
565.0,Kyler Murray,25.0,ARI,QB,11.0,11.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,8.0,
566.0,Jaret Patterson,23.0,WAS,RB,3.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
567.0,Bryce Perkins,26.0,LAR,QB,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
568.0,Nathan Peterman,28.0,CHI,QB,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
569.0,Kenny Pickett,24.0,PIT,QB,13.0,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,AP ORoY-6
570.0,Dak Prescott,29.0,DAL,QB,12.0,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
571.0,Brock Purdy,23.0,SFO,QB,9.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,AP ORoY-3
572.0,Desmond Ridder,23.0,ATL,QB,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
573.0,Aaron Rodgers,39.0,GNB,QB,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,8.0,
574.0,Cooper Rush,29.0,DAL,QB,9.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
575.0,Matt Ryan,37.0,IND,QB,12.0,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,15.0,
576.0,Brett Rypien,26.0,DEN,QB,4.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,4.0,
577.0,Trey Sermon,23.0,PHI,RB,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
578.0,Trevor Siemian,31.0,CHI,QB,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
579.0,Geno Smith,32.0,SEA,QB,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,8.0,"PB,AP MVP-9,AP CPoY-1"
580.0,Matthew Stafford,34.0,LAR,QB,9.0,9.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,5.0,
581.0,M.J. Stewart,27.0,HOU,DB,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
582.0,Jarrett Stidham,26.0,LVR,QB,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
583.0,Chris Streveler,27.0,NYJ,QB,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
584.0,Nate Sudfeld,29.0,DET,QB,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
585.0,Tua Tagovailoa,24.0,MIA,QB,13.0,13.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,AP MVP-9
586.0,Ryan Tannehill,34.0,TEN,QB,12.0,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
587.0,Tyrod Taylor,33.0,NYG,QB,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
588.0,Skylar Thompson,25.0,MIA,QB,7.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
589.0,Noah Togiai,25.0,PHI,TE,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
590.0,Jake Tonges,23.0,CHI,TE,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
591.0,Mitchell Trubisky,28.0,PIT,QB,7.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
592.0,DJ Turner,25.0,LVR,WR,9.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,
593.0,P.J. Walker,27.0,CAR,QB,6.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
594.0,James Washington,26.0,DAL,WR,2.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
595.0,Deshaun Watson,27.0,CLE,QB,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,1.0,
596.0,Davis Webb,27.0,NYG,QB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
597.0,Carson Wentz,30.0,WAS,QB,8.0,7.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,6.0,
598.0,Mike White,27.0,NYJ,QB,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,2.0,
599.0,Zamir White,23.0,LVR,RB,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
600.0,Damien Williams,30.0,ATL,RB,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,
601.0,Malik Willis,23.0,TEN,QB,8.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
602.0,Jameis Winston,28.0,NOR,QB,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
603.0,Charlie Woerner,25.0,SFO,TE,17.0,2.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
604.0,John Wolford,27.0,LAR,QB,3.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,3.0,
,League Average,,,,,,,,,,,,50.6,,1.6,18.0,67.1,7.3,,
