rk,player,age,team,pos,g,gs,att,yds,td,1d,succ%,lng,y/a,y/g,a/g,fmb,awards
554.0,Giovanni Ricci,25.0,CAR,FB,16.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
555.0,Calvin Ridley,27.0,ATL,WR,5.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
556.0,Allen Robinson,28.0,CHI,WR,12.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
557.0,Demarcus Robinson,27.0,KAN,WR,17.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
558.0,Richard Rodgers,29.0,PHI,TE,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
559.0,Kyle Rudolph,32.0,NYG,TE,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
560.0,Drew Sample,25.0,CIN,TE,17.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
561.0,Mohamed Sanu,32.0,SFO,WR,8.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
562.0,Eric Saubert,27.0,DEN,TE,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
563.0,C.J. Saunders,25.0,CAR,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
564.0,Dalton Schultz,25.0,DAL,TE,17.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
565.0,Ricky Seals-Jones,26.0,WAS,TE,13.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
566.0,Adam Shaheen,27.0,MIA,TE,12.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
567.0,Tajae Sharpe,27.0,ATL,WR,15.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
568.0,Trent Sherfield,25.0,SFO,WR,17.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
569.0,David Sills,25.0,NYG,WR,4.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
570.0,Ben Skowronek,24.0,LAR,WR,14.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
571.0,Devin Smith,29.0,JAX,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
572.0,DeVonta Smith,23.0,PHI,WR,17.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
573.0,Kaden Smith,24.0,NYG,TE,9.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
574.0,Lee Smith,34.0,ATL,TE,16.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
575.0,Rodney Smith,25.0,CAR,RB,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
576.0,Tre'Quan Smith,25.0,NOR,WR,11.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
577.0,Vyncint Smith,25.0,NYJ,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
578.0,Ihmir Smith-Marsette,22.0,MIN,WR,8.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
579.0,Willie Snead,29.0,2TM,WR,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
579.0,Willie Snead,29.0,LVR,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
579.0,Willie Snead,29.0,CAR,WR,2.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
580.0,Diontae Spencer,29.0,DEN,WR,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
581.0,Jeremy Sprinkle,27.0,DAL,TE,17.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
582.0,Terence Steele,24.0,DAL,RT/LT,16.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
583.0,Luke Stocker,33.0,MIN,TE,12.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
584.0,Jack Stoll,23.0,PHI,TE,16.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
585.0,Mike Strachan,24.0,IND,WR,6.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
586.0,Stephen Sullivan,25.0,CAR,TE,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
587.0,Courtland Sutton,26.0,DEN,WR,17.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
588.0,Geoff Swaim,28.0,TEN,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
589.0,Tommy Sweeney,26.0,BUF,TE,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
590.0,Auden Tate,24.0,CIN,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
591.0,Malik Taylor,26.0,GNB,WR,10.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
592.0,Trent Taylor,27.0,CIN,WR,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
593.0,Andrew Thomas,22.0,NYG,LT,13.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
594.0,Ian Thomas,25.0,CAR,TE,17.0,13.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
595.0,Logan Thomas,30.0,WAS,TE,6.0,6.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
596.0,Mike Thomas,27.0,CIN,WR,12.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
597.0,Colin Thompson,28.0,CAR,TE,11.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
598.0,Eric Tomlinson,29.0,BAL,TE,17.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
599.0,Robert Tonyan,27.0,GNB,TE,8.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
600.0,Adam Trautman,24.0,NOR,TE,13.0,10.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
601.0,Laquon Treadwell,26.0,JAX,WR,12.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
602.0,Malik Turner,25.0,DAL,WR,14.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
603.0,C.J. Uzomah,28.0,CIN,TE,16.0,16.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
604.0,Marquez Valdes-Scantling,27.0,GNB,WR,11.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
605.0,Nick Vannett,28.0,NOR,TE,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
606.0,Tylan Wallace,22.0,BAL,WR,17.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
607.0,Darren Waller,29.0,LVR,TE,11.0,11.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
608.0,Greg Ward,26.0,PHI,WR,17.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
609.0,Sammy Watkins,28.0,BAL,WR,13.0,9.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
610.0,Trevon Wesco,26.0,NYJ,TE,12.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
611.0,Antoine Wesley,24.0,ARI,WR,15.0,4.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
612.0,Dede Westbrook,28.0,MIN,WR,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
613.0,Nick Westbrook-Ikhine,24.0,TEN,WR,16.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
614.0,Cody White,23.0,PIT,WR,15.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
615.0,Kevin White,29.0,NOR,WR,6.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
616.0,Mitchell Wilcox,25.0,CIN,TE,15.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
617.0,Kristian Wilkerson,24.0,NWE,WR,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
618.0,Christian Wilkins,26.0,MIA,RDE,17.0,17.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,
619.0,Maxx Williams,27.0,ARI,TE,5.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
620.0,Mike Williams,27.0,LAC,WR,16.0,14.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
621.0,Seth Williams,21.0,DEN,WR,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
622.0,Trent Williams,33.0,SFO,LT,15.0,15.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,"PB,AP-1"
623.0,Tyrell Williams,29.0,DET,WR,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
624.0,Juwann Winfree,25.0,GNB,WR,7.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,2.0,
625.0,Easop Winston,25.0,NOR,WR,3.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
626.0,Charlie Woerner,24.0,SFO,TE,17.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
627.0,Ethan Wolf,26.0,NOR,TE,2.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
628.0,Brock Wright,23.0,DET,TE,10.0,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
629.0,Kenny Yeboah,23.0,NYJ,TE,9.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
630.0,Deon Yelder,26.0,TAM,TE,5.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
631.0,Brandon Zylstra,28.0,CAR,WR,13.0,3.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
632.0,Shane Zylstra,25.0,DET,TE,4.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,
,League Average,,,,,,,,,,49.6,,4.3,8.7,2.0,,
